2026-06-08 09:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00009236 | val_macro_f1=87.9664 | prototype_update=no
2026-06-13 11:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00005222 | val_macro_f1=89.6478 | prototype_update=no
2026-06-13 13:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00006213 | val_macro_f1=84.1999 | prototype_update=no
2026-06-13 09:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00007857 | val_macro_f1=84.9360 | prototype_update=no
2026-06-13 10:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00006820 | val_macro_f1=90.9347 | prototype_update=no
2026-06-13 12:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00007935 | val_macro_f1=85.0645 | prototype_update=no
2026-06-13 08:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00005588 | val_macro_f1=92.4187 | prototype_update=no
2026-06-13 11:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00006558 | val_macro_f1=93.5889 | prototype_update=yes
2026-06-13 12:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00009957 | val_macro_f1=90.0946 | prototype_update=no
2026-06-13 08:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00006672 | val_macro_f1=87.0626 | prototype_update=no
2026-06-13 10:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00005509 | val_macro_f1=91.6654 | prototype_update=no
2026-06-13 12:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00009577 | val_macro_f1=90.0693 | prototype_update=no
2026-06-13 09:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00007811 | val_macro_f1=86.4733 | prototype_update=no
2026-06-13 11:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00005384 | val_macro_f1=88.6028 | prototype_update=no
2026-06-13 12:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00007168 | val_macro_f1=86.0970 | prototype_update=no
2026-06-13 08:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00005210 | val_macro_f1=85.4451 | prototype_update=no
2026-06-13 10:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00007312 | val_macro_f1=89.5476 | prototype_update=no
2026-06-13 12:41:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00005422 | val_macro_f1=86.1293 | prototype_update=no
2026-06-13 09:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00009074 | val_macro_f1=91.7996 | prototype_update=no
2026-06-13 11:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00009629 | val_macro_f1=85.8415 | prototype_update=no
2026-06-13 12:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00007504 | val_macro_f1=87.0830 | prototype_update=no
2026-06-13 09:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00009931 | val_macro_f1=91.9394 | prototype_update=no
2026-06-13 10:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00007146 | val_macro_f1=86.4099 | prototype_update=no
2026-06-13 13:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00009300 | val_macro_f1=84.7180 | prototype_update=no
2026-06-13 09:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00009368 | val_macro_f1=91.5720 | prototype_update=no
2026-06-13 11:03:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00008035 | val_macro_f1=87.6906 | prototype_update=yes
2026-06-13 12:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00006072 | val_macro_f1=89.7894 | prototype_update=no
2026-06-13 09:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00007189 | val_macro_f1=90.5829 | prototype_update=no
2026-06-13 10:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00008757 | val_macro_f1=86.9739 | prototype_update=no
2026-06-13 12:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00005099 | val_macro_f1=85.3397 | prototype_update=no
2026-06-13 09:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00007018 | val_macro_f1=87.4098 | prototype_update=no
2026-06-13 12:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00009926 | val_macro_f1=86.8140 | prototype_update=no
2026-06-13 12:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00007457 | val_macro_f1=89.1202 | prototype_update=no
2026-06-13 09:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00009169 | val_macro_f1=84.6065 | prototype_update=no
2026-06-13 11:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00009309 | val_macro_f1=87.9541 | prototype_update=no
2026-06-13 12:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00009095 | val_macro_f1=86.9157 | prototype_update=no
2026-06-13 10:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00007329 | val_macro_f1=87.4709 | prototype_update=no
2026-06-13 11:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00009529 | val_macro_f1=90.5266 | prototype_update=no
2026-06-13 13:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00009716 | val_macro_f1=84.3188 | prototype_update=no
2026-06-13 09:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00007826 | val_macro_f1=88.6601 | prototype_update=no
2026-06-13 11:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00009683 | val_macro_f1=90.9363 | prototype_update=no
2026-06-13 12:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00007861 | val_macro_f1=91.3662 | prototype_update=no
2026-06-13 10:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00009420 | val_macro_f1=90.1716 | prototype_update=no
2026-06-13 10:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00009140 | val_macro_f1=91.2805 | prototype_update=yes
2026-06-13 13:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00007744 | val_macro_f1=86.5594 | prototype_update=no
2026-06-14 09:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00005367 | val_macro_f1=85.4345 | prototype_update=no
2026-06-14 11:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00008388 | val_macro_f1=86.6282 | prototype_update=no
2026-06-14 14:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00007946 | val_macro_f1=87.7651 | prototype_update=no
2026-06-14 09:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00008737 | val_macro_f1=88.1057 | prototype_update=no
2026-06-14 11:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00009089 | val_macro_f1=87.8373 | prototype_update=no
2026-06-14 12:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00007379 | val_macro_f1=86.3680 | prototype_update=no
2026-06-14 09:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00007136 | val_macro_f1=87.2185 | prototype_update=no
2026-06-14 10:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00005024 | val_macro_f1=90.5942 | prototype_update=no
2026-06-14 12:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00007770 | val_macro_f1=87.0139 | prototype_update=no
2026-06-14 09:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00006397 | val_macro_f1=85.5561 | prototype_update=no
2026-06-14 10:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00008889 | val_macro_f1=86.5673 | prototype_update=no
2026-06-14 13:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00009909 | val_macro_f1=85.9662 | prototype_update=no
2026-06-14 10:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00006477 | val_macro_f1=86.7607 | prototype_update=no
2026-06-14 11:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00006875 | val_macro_f1=91.8457 | prototype_update=no
2026-06-14 12:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00009251 | val_macro_f1=86.5938 | prototype_update=no
2026-06-14 10:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00006374 | val_macro_f1=93.8266 | prototype_update=no
2026-06-14 10:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00009035 | val_macro_f1=91.9373 | prototype_update=yes
2026-06-14 14:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00009700 | val_macro_f1=91.7469 | prototype_update=no
2026-06-14 08:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00006351 | val_macro_f1=84.6685 | prototype_update=no
2026-06-14 10:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00006111 | val_macro_f1=85.4555 | prototype_update=no
2026-06-14 13:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00005933 | val_macro_f1=85.0680 | prototype_update=no
2026-06-14 10:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00007107 | val_macro_f1=91.7865 | prototype_update=no
2026-06-14 10:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00006620 | val_macro_f1=89.1377 | prototype_update=no
2026-06-14 13:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00009874 | val_macro_f1=90.9023 | prototype_update=no
2026-06-14 08:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00007460 | val_macro_f1=89.4781 | prototype_update=no
2026-06-14 10:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00009414 | val_macro_f1=86.3214 | prototype_update=no
2026-06-14 13:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00007414 | val_macro_f1=85.0812 | prototype_update=no
2026-06-14 09:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00006154 | val_macro_f1=89.7228 | prototype_update=no
2026-06-14 11:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00005657 | val_macro_f1=90.8662 | prototype_update=no
2026-06-14 12:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00006066 | val_macro_f1=84.2445 | prototype_update=no
2026-06-14 09:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00007874 | val_macro_f1=85.8542 | prototype_update=no
2026-06-14 11:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00008604 | val_macro_f1=90.6618 | prototype_update=no
2026-06-14 12:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00009279 | val_macro_f1=86.6425 | prototype_update=no
2026-06-14 08:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00006736 | val_macro_f1=87.2598 | prototype_update=no
2026-06-14 11:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00007228 | val_macro_f1=92.5579 | prototype_update=yes
2026-06-14 13:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00006395 | val_macro_f1=89.7037 | prototype_update=no
2026-06-14 09:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005842 | val_macro_f1=86.0847 | prototype_update=no
2026-06-14 10:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00007931 | val_macro_f1=85.7324 | prototype_update=no
2026-06-14 13:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00005974 | val_macro_f1=86.4681 | prototype_update=no
2026-06-14 09:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00008695 | val_macro_f1=87.6975 | prototype_update=no
2026-06-14 12:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00009804 | val_macro_f1=90.5596 | prototype_update=no
2026-06-14 13:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00006135 | val_macro_f1=89.7593 | prototype_update=no
2026-06-14 08:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00005029 | val_macro_f1=88.9820 | prototype_update=no
2026-06-14 11:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00009332 | val_macro_f1=86.3910 | prototype_update=no
2026-06-14 14:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00008987 | val_macro_f1=84.7623 | prototype_update=no
2026-06-14 09:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00009289 | val_macro_f1=89.0040 | prototype_update=no
2026-06-14 11:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00007562 | val_macro_f1=90.9695 | prototype_update=no
2026-06-14 14:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00009857 | val_macro_f1=89.3418 | prototype_update=no
2026-06-14 08:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009978 | val_macro_f1=85.0519 | prototype_update=no
2026-06-14 10:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00006653 | val_macro_f1=84.8966 | prototype_update=no
2026-06-14 13:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00007005 | val_macro_f1=90.8086 | prototype_update=no
2026-06-14 08:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00006495 | val_macro_f1=87.7738 | prototype_update=no
2026-06-14 10:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00006221 | val_macro_f1=93.0868 | prototype_update=yes
2026-06-14 12:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00007147 | val_macro_f1=93.1512 | prototype_update=no
