2026-06-01 09:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00005938 | val_macro_f1=89.4553 | prototype_update=no
2026-06-06 10:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00008555 | val_macro_f1=85.1572 | prototype_update=no
2026-06-06 13:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00009582 | val_macro_f1=84.6910 | prototype_update=no
2026-06-06 09:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00007293 | val_macro_f1=84.9744 | prototype_update=no
2026-06-06 10:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00007859 | val_macro_f1=85.1498 | prototype_update=no
2026-06-06 13:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00005481 | val_macro_f1=84.8096 | prototype_update=no
2026-06-06 08:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00006038 | val_macro_f1=91.8318 | prototype_update=no
2026-06-06 10:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00009635 | val_macro_f1=87.2936 | prototype_update=yes
2026-06-06 13:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00008074 | val_macro_f1=93.5469 | prototype_update=no
2026-06-06 08:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00006455 | val_macro_f1=87.6639 | prototype_update=no
2026-06-06 11:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00008159 | val_macro_f1=88.5988 | prototype_update=no
2026-06-06 12:28:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00009075 | val_macro_f1=90.2725 | prototype_update=no
2026-06-06 10:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00005931 | val_macro_f1=84.6544 | prototype_update=no
2026-06-06 12:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00009934 | val_macro_f1=90.6259 | prototype_update=no
2026-06-06 13:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00006606 | val_macro_f1=91.9227 | prototype_update=no
2026-06-06 09:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00008538 | val_macro_f1=85.4370 | prototype_update=no
2026-06-06 11:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00009891 | val_macro_f1=88.3390 | prototype_update=no
2026-06-06 13:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00008475 | val_macro_f1=84.1516 | prototype_update=no
2026-06-06 08:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00008171 | val_macro_f1=91.6254 | prototype_update=no
2026-06-06 12:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00006876 | val_macro_f1=90.8540 | prototype_update=no
2026-06-06 12:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00006188 | val_macro_f1=86.8318 | prototype_update=no
2026-06-06 09:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00008106 | val_macro_f1=89.8367 | prototype_update=no
2026-06-06 11:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00009478 | val_macro_f1=90.9410 | prototype_update=no
2026-06-06 13:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00009572 | val_macro_f1=89.7162 | prototype_update=no
2026-06-06 08:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00006942 | val_macro_f1=86.3905 | prototype_update=no
2026-06-06 11:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00008245 | val_macro_f1=87.6575 | prototype_update=yes
2026-06-06 13:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00009368 | val_macro_f1=92.1696 | prototype_update=no
2026-06-06 08:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005956 | val_macro_f1=87.2042 | prototype_update=no
2026-06-06 10:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00009612 | val_macro_f1=87.1285 | prototype_update=no
2026-06-06 13:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00009963 | val_macro_f1=86.0127 | prototype_update=no
2026-06-06 09:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00008198 | val_macro_f1=91.0533 | prototype_update=no
2026-06-06 10:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00006798 | val_macro_f1=84.5132 | prototype_update=no
2026-06-06 13:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00009073 | val_macro_f1=90.7225 | prototype_update=no
2026-06-06 08:59:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00008163 | val_macro_f1=84.1238 | prototype_update=no
2026-06-06 11:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00005332 | val_macro_f1=89.5430 | prototype_update=no
2026-06-06 12:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00008143 | val_macro_f1=85.8841 | prototype_update=no
2026-06-06 10:03:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00005136 | val_macro_f1=84.6029 | prototype_update=no
2026-06-06 11:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00005195 | val_macro_f1=84.1962 | prototype_update=no
2026-06-06 14:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00008423 | val_macro_f1=85.9693 | prototype_update=no
2026-06-06 09:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009948 | val_macro_f1=88.0601 | prototype_update=no
2026-06-06 12:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00009677 | val_macro_f1=86.2996 | prototype_update=no
2026-06-06 13:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00008950 | val_macro_f1=89.4792 | prototype_update=no
2026-06-06 09:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00007067 | val_macro_f1=87.7426 | prototype_update=no
2026-06-06 11:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00005691 | val_macro_f1=93.9292 | prototype_update=yes
2026-06-06 13:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00006543 | val_macro_f1=90.5613 | prototype_update=no
2026-06-07 10:09:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00009514 | val_macro_f1=86.6362 | prototype_update=no
2026-06-07 10:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00007999 | val_macro_f1=84.8239 | prototype_update=no
2026-06-07 13:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00009645 | val_macro_f1=84.0851 | prototype_update=no
2026-06-07 09:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00006925 | val_macro_f1=84.3138 | prototype_update=no
2026-06-07 10:24:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00006607 | val_macro_f1=86.4453 | prototype_update=no
2026-06-07 14:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00006604 | val_macro_f1=86.4900 | prototype_update=no
2026-06-07 09:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00008694 | val_macro_f1=86.8318 | prototype_update=no
2026-06-07 10:42:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00009902 | val_macro_f1=91.2829 | prototype_update=no
2026-06-07 13:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00008977 | val_macro_f1=87.3128 | prototype_update=no
2026-06-07 09:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00009259 | val_macro_f1=91.0100 | prototype_update=no
2026-06-07 10:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00009135 | val_macro_f1=87.5612 | prototype_update=no
2026-06-07 13:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00008020 | val_macro_f1=89.0100 | prototype_update=no
2026-06-07 09:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00006409 | val_macro_f1=91.5313 | prototype_update=no
2026-06-07 12:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00008787 | val_macro_f1=91.0572 | prototype_update=no
2026-06-07 12:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00005841 | val_macro_f1=86.0336 | prototype_update=no
2026-06-07 09:06:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00009335 | val_macro_f1=89.6475 | prototype_update=no
2026-06-07 12:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00006258 | val_macro_f1=89.5589 | prototype_update=yes
2026-06-07 13:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00005538 | val_macro_f1=93.2459 | prototype_update=no
2026-06-07 08:51:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00006734 | val_macro_f1=87.5584 | prototype_update=no
2026-06-07 11:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00006912 | val_macro_f1=89.0457 | prototype_update=no
2026-06-07 12:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00007335 | val_macro_f1=86.6030 | prototype_update=no
2026-06-07 09:23:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00007434 | val_macro_f1=89.0967 | prototype_update=no
2026-06-07 11:41:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00008084 | val_macro_f1=87.0261 | prototype_update=no
2026-06-07 12:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00006863 | val_macro_f1=88.8818 | prototype_update=no
2026-06-07 09:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00007492 | val_macro_f1=88.0953 | prototype_update=no
2026-06-07 10:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00005229 | val_macro_f1=86.5789 | prototype_update=no
2026-06-07 13:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00005598 | val_macro_f1=87.5380 | prototype_update=no
2026-06-07 09:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00008295 | val_macro_f1=84.3593 | prototype_update=no
2026-06-07 10:51:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00006000 | val_macro_f1=90.2898 | prototype_update=no
2026-06-07 13:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00008826 | val_macro_f1=91.5497 | prototype_update=no
2026-06-07 08:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00009742 | val_macro_f1=86.4708 | prototype_update=no
2026-06-07 10:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00005513 | val_macro_f1=90.0379 | prototype_update=no
2026-06-07 13:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00009394 | val_macro_f1=88.9062 | prototype_update=no
2026-06-07 09:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00008510 | val_macro_f1=90.7055 | prototype_update=no
2026-06-07 10:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00007649 | val_macro_f1=89.8186 | prototype_update=yes
2026-06-07 13:40:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00005599 | val_macro_f1=93.9931 | prototype_update=no
2026-06-07 10:03:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00005803 | val_macro_f1=86.9560 | prototype_update=no
2026-06-07 10:26:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00008063 | val_macro_f1=90.3243 | prototype_update=no
2026-06-07 13:37:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00008522 | val_macro_f1=86.6049 | prototype_update=no
2026-06-07 09:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00007859 | val_macro_f1=84.9364 | prototype_update=no
2026-06-07 10:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00008512 | val_macro_f1=87.8461 | prototype_update=no
2026-06-07 13:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00006188 | val_macro_f1=87.2577 | prototype_update=no
2026-06-07 08:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00006261 | val_macro_f1=84.3911 | prototype_update=no
2026-06-07 12:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00009723 | val_macro_f1=91.2568 | prototype_update=no
2026-06-07 12:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00005315 | val_macro_f1=87.7865 | prototype_update=no
2026-06-07 09:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00008281 | val_macro_f1=91.4768 | prototype_update=no
2026-06-07 11:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00008944 | val_macro_f1=86.0405 | prototype_update=no
2026-06-07 13:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00006496 | val_macro_f1=91.0315 | prototype_update=no
2026-06-07 09:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00005378 | val_macro_f1=86.2690 | prototype_update=no
2026-06-07 10:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00007820 | val_macro_f1=89.4203 | prototype_update=no
2026-06-07 13:50:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00005697 | val_macro_f1=84.3270 | prototype_update=no
2026-06-07 09:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00007560 | val_macro_f1=91.0190 | prototype_update=no
2026-06-07 10:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00008216 | val_macro_f1=93.7312 | prototype_update=yes
2026-06-07 13:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00008247 | val_macro_f1=90.5381 | prototype_update=no
