2026-06-22 09:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00009817 | val_macro_f1=86.4554 | prototype_update=no
2026-06-27 11:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00005505 | val_macro_f1=85.9381 | prototype_update=no
2026-06-27 13:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00008086 | val_macro_f1=91.1379 | prototype_update=no
2026-06-27 08:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00007892 | val_macro_f1=89.0834 | prototype_update=no
2026-06-27 11:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00008867 | val_macro_f1=91.5321 | prototype_update=no
2026-06-27 14:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00008279 | val_macro_f1=86.7449 | prototype_update=no
2026-06-27 09:38:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00009587 | val_macro_f1=89.9736 | prototype_update=no
2026-06-27 10:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00005222 | val_macro_f1=91.7689 | prototype_update=yes
2026-06-27 12:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00006313 | val_macro_f1=86.7995 | prototype_update=no
2026-06-27 09:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00007933 | val_macro_f1=90.2376 | prototype_update=no
2026-06-27 11:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00006841 | val_macro_f1=84.3594 | prototype_update=no
2026-06-27 12:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00009505 | val_macro_f1=90.9946 | prototype_update=no
2026-06-27 08:39:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00008527 | val_macro_f1=89.8695 | prototype_update=no
2026-06-27 12:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00007505 | val_macro_f1=90.4537 | prototype_update=no
2026-06-27 13:03:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00006516 | val_macro_f1=86.8896 | prototype_update=no
2026-06-27 09:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00007912 | val_macro_f1=91.6210 | prototype_update=no
2026-06-27 11:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00006707 | val_macro_f1=90.8366 | prototype_update=no
2026-06-27 12:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00009367 | val_macro_f1=86.2938 | prototype_update=no
2026-06-27 10:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00008167 | val_macro_f1=91.0553 | prototype_update=no
2026-06-27 10:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00008602 | val_macro_f1=90.9540 | prototype_update=no
2026-06-27 12:22:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00008137 | val_macro_f1=91.7505 | prototype_update=no
2026-06-27 08:33:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00006799 | val_macro_f1=85.7589 | prototype_update=no
2026-06-27 10:29:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00007132 | val_macro_f1=87.1449 | prototype_update=no
2026-06-27 12:20:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00006947 | val_macro_f1=89.9947 | prototype_update=no
2026-06-27 09:52:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00009527 | val_macro_f1=91.0042 | prototype_update=no
2026-06-27 10:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00005882 | val_macro_f1=93.3179 | prototype_update=yes
2026-06-27 12:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00006206 | val_macro_f1=89.9794 | prototype_update=no
2026-06-27 08:18:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00006890 | val_macro_f1=89.1561 | prototype_update=no
2026-06-27 11:04:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00009537 | val_macro_f1=90.3402 | prototype_update=no
2026-06-27 12:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00008365 | val_macro_f1=87.8984 | prototype_update=no
2026-06-27 09:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00005483 | val_macro_f1=88.3185 | prototype_update=no
2026-06-27 10:58:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00008089 | val_macro_f1=88.9979 | prototype_update=no
2026-06-27 13:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00005786 | val_macro_f1=91.4961 | prototype_update=no
2026-06-27 10:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00009830 | val_macro_f1=91.2154 | prototype_update=no
2026-06-27 11:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00007125 | val_macro_f1=84.4726 | prototype_update=no
2026-06-27 12:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00005071 | val_macro_f1=88.5518 | prototype_update=no
2026-06-27 09:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00007456 | val_macro_f1=91.4816 | prototype_update=no
2026-06-27 10:32:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00008664 | val_macro_f1=88.3136 | prototype_update=no
2026-06-27 14:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00005066 | val_macro_f1=87.6001 | prototype_update=no
2026-06-27 09:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009395 | val_macro_f1=89.1318 | prototype_update=no
2026-06-27 11:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00009042 | val_macro_f1=88.4424 | prototype_update=no
2026-06-27 13:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00005946 | val_macro_f1=87.5636 | prototype_update=no
2026-06-27 10:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00005152 | val_macro_f1=90.4454 | prototype_update=no
2026-06-27 11:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00006552 | val_macro_f1=90.0443 | prototype_update=yes
2026-06-27 13:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00005947 | val_macro_f1=88.2972 | prototype_update=no
2026-06-28 10:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=loader | lr=0.00007502 | val_macro_f1=90.9433 | prototype_update=no
2026-06-28 10:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=train | lr=0.00007677 | val_macro_f1=87.7778 | prototype_update=no
2026-06-28 12:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ResNet-50 | stage=eval | lr=0.00008469 | val_macro_f1=88.9328 | prototype_update=no
2026-06-28 08:41:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=loader | lr=0.00008719 | val_macro_f1=91.6973 | prototype_update=no
2026-06-28 11:27:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=train | lr=0.00005601 | val_macro_f1=89.8695 | prototype_update=no
2026-06-28 13:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=EfficientNet-B3 | stage=eval | lr=0.00005921 | val_macro_f1=84.7034 | prototype_update=no
2026-06-28 08:25:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=loader | lr=0.00008745 | val_macro_f1=89.0634 | prototype_update=no
2026-06-28 11:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=train | lr=0.00007091 | val_macro_f1=91.5431 | prototype_update=no
2026-06-28 13:01:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt-Tiny | stage=eval | lr=0.00009202 | val_macro_f1=87.9393 | prototype_update=no
2026-06-28 08:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=loader | lr=0.00009994 | val_macro_f1=90.2468 | prototype_update=no
2026-06-28 12:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=train | lr=0.00009543 | val_macro_f1=91.2292 | prototype_update=no
2026-06-28 12:21:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=Swin-Tiny | stage=eval | lr=0.00007123 | val_macro_f1=90.1147 | prototype_update=no
2026-06-28 10:07:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=loader | lr=0.00007203 | val_macro_f1=87.2209 | prototype_update=no
2026-06-28 11:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=train | lr=0.00005147 | val_macro_f1=91.9459 | prototype_update=no
2026-06-28 13:57:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=ConvNeXt+ARM | stage=eval | lr=0.00008394 | val_macro_f1=85.8646 | prototype_update=no
2026-06-28 09:10:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=loader | lr=0.00007268 | val_macro_f1=92.4410 | prototype_update=no
2026-06-28 11:45:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=train | lr=0.00009269 | val_macro_f1=87.3537 | prototype_update=yes
2026-06-28 12:15:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantVillage | method=UAMP-Net | stage=eval | lr=0.00005296 | val_macro_f1=93.8707 | prototype_update=no
2026-06-28 09:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=loader | lr=0.00005283 | val_macro_f1=89.3619 | prototype_update=no
2026-06-28 10:16:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=train | lr=0.00007591 | val_macro_f1=90.1530 | prototype_update=no
2026-06-28 13:19:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ResNet-50 | stage=eval | lr=0.00008886 | val_macro_f1=86.3737 | prototype_update=no
2026-06-28 08:46:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=loader | lr=0.00009429 | val_macro_f1=88.8536 | prototype_update=no
2026-06-28 11:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=train | lr=0.00008905 | val_macro_f1=84.8969 | prototype_update=no
2026-06-28 12:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=EfficientNet-B3 | stage=eval | lr=0.00005747 | val_macro_f1=90.2571 | prototype_update=no
2026-06-28 10:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=loader | lr=0.00005105 | val_macro_f1=89.9646 | prototype_update=no
2026-06-28 10:31:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=train | lr=0.00005137 | val_macro_f1=85.8299 | prototype_update=no
2026-06-28 13:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt-Tiny | stage=eval | lr=0.00009151 | val_macro_f1=84.5132 | prototype_update=no
2026-06-28 08:51:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=loader | lr=0.00009251 | val_macro_f1=87.4484 | prototype_update=no
2026-06-28 11:44:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=train | lr=0.00008372 | val_macro_f1=86.9159 | prototype_update=no
2026-06-28 12:47:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=Swin-Tiny | stage=eval | lr=0.00005414 | val_macro_f1=84.3392 | prototype_update=no
2026-06-28 10:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=loader | lr=0.00005272 | val_macro_f1=88.3664 | prototype_update=no
2026-06-28 11:53:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=train | lr=0.00009455 | val_macro_f1=85.1789 | prototype_update=no
2026-06-28 14:13:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=ConvNeXt+ARM | stage=eval | lr=0.00007181 | val_macro_f1=88.2549 | prototype_update=no
2026-06-28 09:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=loader | lr=0.00007280 | val_macro_f1=86.3513 | prototype_update=no
2026-06-28 11:56:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=train | lr=0.00005005 | val_macro_f1=89.8183 | prototype_update=yes
2026-06-28 14:12:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=PlantDoc | method=UAMP-Net | stage=eval | lr=0.00009037 | val_macro_f1=91.7136 | prototype_update=no
2026-06-28 09:49:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=loader | lr=0.00008497 | val_macro_f1=91.8329 | prototype_update=no
2026-06-28 11:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=train | lr=0.00008750 | val_macro_f1=91.1814 | prototype_update=no
2026-06-28 12:17:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ResNet-50 | stage=eval | lr=0.00005346 | val_macro_f1=88.0796 | prototype_update=no
2026-06-28 09:11:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=loader | lr=0.00006570 | val_macro_f1=85.3715 | prototype_update=no
2026-06-28 10:43:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=train | lr=0.00006962 | val_macro_f1=91.2856 | prototype_update=no
2026-06-28 13:05:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=EfficientNet-B3 | stage=eval | lr=0.00009421 | val_macro_f1=84.0268 | prototype_update=no
2026-06-28 08:36:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=loader | lr=0.00009922 | val_macro_f1=89.7126 | prototype_update=no
2026-06-28 11:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=train | lr=0.00006469 | val_macro_f1=90.2006 | prototype_update=no
2026-06-28 13:48:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt-Tiny | stage=eval | lr=0.00009303 | val_macro_f1=85.4566 | prototype_update=no
2026-06-28 10:00:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=loader | lr=0.00005023 | val_macro_f1=89.8258 | prototype_update=no
2026-06-28 11:54:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=train | lr=0.00009210 | val_macro_f1=84.6472 | prototype_update=no
2026-06-28 12:35:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=Swin-Tiny | stage=eval | lr=0.00006940 | val_macro_f1=88.8704 | prototype_update=no
2026-06-28 09:55:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=loader | lr=0.00009469 | val_macro_f1=84.6158 | prototype_update=no
2026-06-28 10:34:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=train | lr=0.00009544 | val_macro_f1=90.1023 | prototype_update=no
2026-06-28 12:30:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=ConvNeXt+ARM | stage=eval | lr=0.00005605 | val_macro_f1=90.3926 | prototype_update=no
2026-06-28 09:08:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=loader | lr=0.00006793 | val_macro_f1=88.0538 | prototype_update=no
2026-06-28 11:02:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=train | lr=0.00009832 | val_macro_f1=87.5220 | prototype_update=yes
2026-06-28 13:09:00 | INFO | RUN_MODE=deterministic_smoke_test | dataset=CUB-200-2011 | method=UAMP-Net | stage=eval | lr=0.00009096 | val_macro_f1=91.2635 | prototype_update=no
